0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,activity
-1.68815,1.7725651123442547,-7.93,2.49,-1.44,300.54999999999995,-22.446701037538794,9.5372,4.148509992756435,1.76,17.69,10.190000000000001,601.6400000000001,207.95868725930328,0.72095,3.693546208929841,-3.21,16.44,-0.36,554.0099999999999,4.183826141225673,Walking
-2.10445,1.9266592063725227,-7.93,3.26,-1.76,316.35,-29.958089806866127,9.4535,4.145767329457842,1.73,17.54,9.92,627.42,202.44591921004556,0.8889500000000001,3.785412975819151,-3.91,17.58,-0.075,600.25,2.0228258074557237,Walking
-2.2340999999999998,1.8679507996732676,-10.5,3.26,-1.95,320.42999999999995,-47.94908386589766,9.3468,4.086088075409046,0.89,17.77,9.905000000000001,604.24,198.444132634949,0.8526500000000001,3.788871794809109,-4.1,17.58,-0.23,608.02,22.238818181816118,Walking
-2.4383999999999997,1.9644119832662394,-10.5,1.12,-2.22,336.58000000000004,-45.32345221017344,9.246649999999999,3.935305614243956,0.89,17.77,9.905000000000001,571.5400000000002,174.27762173539173,0.66065,3.364409915200584,-4.1,17.5,-0.23,535.7,23.978665879938138,Walking
-2.7687,2.1922694428377185,-10.53,1.31,-2.45,383.42999999999995,-52.17742211309242,9.22565,4.12938949210413,0.19,18.01,9.92,592.73,168.9639849510008,0.7589,3.695191306279013,-4.6,17.46,-0.11,585.3899999999999,13.602505488914238,Walking
-2.7287,2.209431897570052,-10.73,1.73,-2.47,388.34000000000003,-65.43118577850159,9.28185,4.255740837680321,0.19,18.35,9.98,630.97,176.55154388485357,0.9064500000000001,4.108914929455221,-4.6,17.46,-0.21000000000000002,647.0999999999999,23.883777306828602,Walking
-2.87615,2.038518255375703,-10.73,1.73,-2.72,356.75,-62.46422726828594,9.18515,4.167637337569094,0.38,18.35,9.809999999999999,617.8399999999999,168.20353005811268,0.8299500000000001,3.9169451741759165,-3.99,17.58,-0.23,598.99,23.73801503547265,Walking
-3.1078999999999994,2.1890056167127576,-9.43,1.73,-2.76,391.04999999999995,-66.7698245844693,9.11615,4.207670338500867,0.34,18.35,9.594999999999999,617.68,179.71525567933878,0.8904,3.851846159960182,-3.87,17.58,-0.04,611.78,17.67682505628204,Walking
-3.1314499999999996,2.4935148681128814,-9.43,1.95,-2.7199999999999998,457.48,-62.172916602777164,9.1776,4.416478941419284,-0.3,18.35,9.765,638.0000000000001,186.36464975196986,0.9717999999999999,4.031962147639781,-4.71,17.31,-0.04,677.96,22.092929772182103,Walking
-3.1923000000000004,2.5437906183489236,-9.28,1.95,-2.83,461.85999999999996,-59.183752024686974,9.136099999999999,4.58171450332733,-0.3,18.35,9.715,664.03,179.93125420904684,0.8158500000000001,4.0919923359532335,-4.71,17.31,-0.31,703.14,14.929127796389585,Walking
-3.2906000000000004,2.603827498126556,-13.72,1.76,-2.89,459.9100000000001,-67.42354976740727,9.0592,4.479397544313298,-0.19,18.35,9.92,640.5500000000001,186.42379774741022,0.41409999999999997,3.6142583181062196,-5.48,17.92,-0.475,640.6700000000001,8.86368533085324,Walking
-3.3729999999999993,2.7311748387827532,-13.72,1.76,-2.91,491.83,-66.8534814830914,9.0366,4.514526601981652,-0.3,18.01,10.15,646.3100000000001,178.92645419381768,0.10954999999999998,3.128787991778925,-5.48,17.92,-0.21000000000000002,573.71,0.1245511827054802,Walking
-3.3237,2.499102100755389,-11.37,1.69,-3.13,453.36,-69.85870198305852,9.093250000000001,4.398446195817336,-0.38,16.55,10.440000000000001,628.6000000000001,180.34015875967845,0.22045,3.287748971180738,-4.94,16.17,-0.16999999999999998,575.29,5.763181307784132,Walking
-3.2823,2.139815111171991,-10.27,1.92,-3.16,380.05999999999995,-69.72950254677814,9.10695,3.9920870728855604,-0.38,16.97,10.15,573.26,185.10627793962152,0.7624500000000001,3.948115309549609,-4.94,16.55,-0.095,626.76,26.36876507318517,Walking
-3.2625,2.1429759098039343,-10.69,1.92,-2.98,388.54999999999995,-58.61453642928867,9.2027,3.7844177504604324,0.57,16.97,9.905000000000001,540.15,193.9901695694545,1.16255,4.266937660371897,-5.24,16.55,0.02,606.22,30.11198788605345,Walking
-3.3264,2.1940143664069294,-10.69,1.27,-3.02,390.74,-58.17955495092458,9.1107,3.563924313169403,1.23,15.51,9.71,517.5200000000001,175.91374321879906,0.9613499999999999,3.6845778153677258,-5.24,15.43,0.13,513.0899999999999,-4.845558183053308,Walking
-3.5716499999999995,2.3916590010910834,-14.63,0.99,-3.34,421.12,-61.61574257259963,9.1006,3.680918722275731,0.84,16.09,9.809999999999999,589.74,203.7365558207875,1.01385,3.6469277039036574,-3.38,15.83,0.13,562.98,-0.01016928199060132,Walking
-3.6426499999999997,2.634350484939314,-14.63,1.53,-3.16,478.96000000000004,-82.5962850206096,9.26015,4.283157068973773,-0.42,18.54,9.885,715.75,211.6574891859239,1.0285,4.199797822514793,-5.56,17.5,0.0,646.78,20.340107676620455,Walking
-3.49265,2.7676716708273044,-14.79,1.53,-2.98,485.86,-71.5846304374669,9.045549999999999,4.703868694755414,-0.42,18.54,9.385,788.9200000000001,170.4656441182321,0.8570500000000001,4.185277027569382,-5.56,18.28,-0.095,621.82,12.216395748151694,Walking
-3.6293000000000006,2.967304249651525,-15.17,0.8,-3.02,505.54999999999995,-62.65030894544218,9.07305,4.740251596434518,-0.19,17.67,9.58,775.9100000000001,183.08719039926737,1.1034,4.2088326695177605,-4.99,18.28,0.0,646.0799999999999,10.153753821402782,Walking
-3.83835,2.891073637509083,-15.17,0.8,-3.21,513.3,-79.92616584808559,9.04955,4.806798653729944,-0.3,17.86,9.58,729.0500000000001,171.1235735355483,0.8403499999999999,3.91770728583696,-4.4,18.05,-0.25,588.0,28.346728201753628,Walking
-3.9495000000000005,2.5623771677877554,-11.37,0.38,-3.53,448.1,-75.31805033964517,8.9164,4.5819004834238815,-0.3,17.86,9.23,673.63,134.12742323752727,0.85795,3.925668261264571,-4.4,16.89,-0.31,550.63,13.47527758027071,Walking
-4.024500000000001,2.4745116184815137,-11.03,0.38,-3.72,425.22,-94.82904531609014,8.973700000000001,4.389534179158422,-0.08,17.67,9.405,662.1800000000001,173.78467940998192,0.9520500000000002,4.101032101495915,-6.17,16.89,-0.27,623.54,24.245150668450343,Walking
-3.8432,2.4007725339981714,-10.99,1.12,-3.505,419.87,-80.9146077295311,8.874,4.410708899938875,-0.42,18.31,9.254999999999999,658.1899999999999,187.06799673537753,0.797,3.962020822762041,-6.17,17.82,-0.27,661.31,25.952668682181542,Walking
-3.7841499999999995,2.416865175697643,-10.84,1.12,-3.51,435.3,-72.66123539098874,8.84235,4.480239723217944,-0.46,18.31,9.215,645.9099999999999,181.61036520071244,0.6133,3.696967420738246,-4.79,17.82,-0.38,570.6099999999999,16.205029140452393,Walking
-4.04685,2.6482455659360595,-12.79,1.04,-3.66,478.8,-81.12983959577572,9.163450000000001,4.856467193083878,-0.46,18.16,9.77,723.4399999999999,177.77503155348617,0.74045,4.015057695413604,-4.79,16.89,-0.46,591.71,21.59260314874882,Walking
-4.138400000000001,2.7886536966787396,-13.63,1.76,-3.62,503.77000000000004,-84.76124580283275,9.06255,5.001424596802395,-1.42,19.31,9.83,806.81,182.29094431891826,0.9037000000000001,4.190923204975247,-4.4,16.89,-0.36,679.46,5.881333790390051,Walking
-4.0084,2.732690695999092,-13.63,1.76,-3.43,474.57,-74.23722662376225,8.645999999999999,4.843929190233895,-1.42,19.31,9.129999999999999,731.99,158.54856965561717,0.3707499999999999,3.5041141444736077,-5.86,16.44,-0.25,600.94,0.5096361366571649,Walking
-4.0840499999999995,2.760308152634412,-10.92,0.42,-3.41,460.03,-83.93743589715146,8.7862,4.937948618606718,-4.79,18.01,9.17,686.7,176.61592389207055,0.46255,3.6335642277934213,-5.86,17.39,-0.38,602.81,14.717015101667702,Walking
-4.11925,2.6598608868698377,-10.95,1.5,-3.76,447.46000000000004,-85.72098910956687,8.828100000000001,4.771890441952749,-4.79,18.01,9.445,689.96,174.82645162997082,0.87505,3.9332405211860615,-5.24,17.39,-0.15,617.9799999999999,18.713057464121736,Walking
-4.0725999999999996,2.557565881849381,-10.99,1.5,-3.775,428.79,-76.21797887419235,8.705200000000001,4.525677624400571,-0.72,16.97,9.6,667.94,188.77958174473238,0.5861500000000001,3.614000093732705,-5.24,16.85,-0.31,543.9200000000001,13.289881538533496,Walking
-4.0626500000000005,2.5299151127063535,-10.99,1.38,-3.72,427.28,-80.21888464283792,8.77435,4.387743221463626,0.08,16.89,9.38,660.72,200.47674735162457,0.39890000000000003,3.3190593230612797,-4.86,17.31,-0.31,511.18,3.448766639435732,Walking
-4.1312,2.4427935975026625,-11.96,1.38,-3.72,418.84000000000003,-80.6352629853304,8.7523,4.353661184566388,-0.04,17.92,9.094999999999999,660.3599999999999,198.61647935505667,0.62595,3.6143007757379575,-4.33,17.31,-0.23,554.28,11.953521226828457,Walking
-4.1649,2.548448545684217,-11.96,0.11,-3.7,436.74,-76.29118689083005,8.74545,4.665623623643468,-0.04,17.92,9.08,708.8699999999999,161.50739459656342,0.6414500000000001,3.868875210897865,-4.29,16.44,-0.19,590.9000000000001,6.010516131139023,Walking
-4.135149999999999,2.3457337823163136,-10.84,0.11,-4.02,392.13,-80.50509039347779,8.7238,4.374037443826928,0.95,17.92,8.940000000000001,673.3,149.1479097551788,0.69915,3.756644483778043,-4.29,16.44,-0.075,550.48,17.72087598778223,Walking
-4.2112,2.284642983050087,-10.84,-0.38,-4.02,380.51000000000005,-89.00014465125668,8.74695,4.240254025114533,-0.34,17.54,9.305,651.99,154.94849697888029,0.8427500000000001,3.6995896985341497,-3.95,14.98,-0.13,530.29,13.63902183078981,Walking
-4.183949999999999,2.330140317126846,-10.61,0.0,-3.89,382.36000000000007,-87.50021913472868,8.89915,4.421326698797545,-0.34,17.67,9.64,690.9200000000001,173.53228763854833,0.98315,3.901479024357301,-4.94,17.82,-0.11499999999999999,596.0799999999999,22.70674865530478,Walking
-4.14095,2.3057199737825926,-11.22,0.0,-3.775,380.93000000000006,-89.37418519237603,8.8257,4.493282598501902,0.04,18.05,8.96,736.77,181.37629812841084,1.0369,4.1913029465787845,-4.94,17.82,-0.16999999999999998,687.1400000000001,28.833186793710205,Walking
-4.308,2.553057578669153,-11.96,-0.42,-3.6,411.82000000000005,-79.7361237551831,8.71385,4.613680599857342,-0.23,18.12,8.940000000000001,711.8,174.54281621069256,0.78815,4.2007238754171885,-6.05,17.27,-0.55,681.26,7.562747760662188,Walking
-4.404249999999999,2.6030440713710554,-11.96,-0.34,-3.605,400.77,-76.26285484924055,8.875449999999999,4.672118448573409,-0.61,18.12,9.265,723.0700000000002,174.7648216105743,0.8508499999999999,4.397660489112364,-6.05,17.12,-0.5349999999999999,659.9100000000001,-3.6492376784010574,Walking
-4.315300000000001,2.6320759696482927,-12.34,1.65,-3.79,427.47,-79.55938156792783,8.896749999999999,4.800228321392639,-0.89,18.7,8.98,768.77,182.35975577415257,0.80985,4.557077185817682,-6.28,17.31,-0.48,699.01,2.3440950970543235,Walking
-4.3537,2.6055500973882655,-12.34,1.65,-3.83,444.79,-95.20647685031382,8.76655,4.722960363744333,-0.89,18.7,8.96,734.53,196.12393634206555,0.6024,4.301342492757349,-6.28,17.86,-0.61,696.6600000000001,12.971038695219118,Walking
-4.3381,2.487037271534144,-11.14,0.89,-4.005,419.80999999999995,-91.03502996303041,8.681000000000001,4.519354931845915,-0.3,18.47,9.46,665.14,185.2825957777874,0.7795000000000001,4.1615046257333415,-7.27,17.86,-0.46,645.31,22.982461621578075,Walking
-4.31715,2.5315796210074057,-11.14,0.89,-4.039999999999999,418.07,-78.93449926916202,8.6045,4.472592061657312,0.34,18.66,9.15,650.04,137.86234808684912,0.86375,4.086958335669695,-7.27,17.43,-0.31,628.16,6.06929647304859,Walking
-4.3582,2.478853920665758,-10.92,0.34,-4.039999999999999,423.72,-100.78288252569293,8.754299999999999,4.406907249988364,0.46,18.66,8.945,697.0800000000002,152.7749878384946,0.9346000000000001,3.957751866906262,-3.72,17.43,-0.5,609.03,21.791253053829088,Walking
-4.18215,2.4394027706592447,-10.46,0.76,-3.97,409.20000000000005,-91.47672534209917,8.812750000000001,4.2878219339776695,0.15,18.2,9.04,673.5900000000001,186.71175459244563,0.91815,3.8213607625425787,-5.09,16.78,-0.19,570.87,25.11761339309504,Walking
-4.166,2.5581837306964488,-11.26,0.76,-3.95,413.61,-74.38149778196386,8.7673,4.357280196406928,0.15,18.2,9.075,653.35,197.51080000779706,0.7412000000000001,3.659725339420979,-5.09,17.24,-0.15,571.92,8.87585090910029,Walking
-4.2994,2.5589393584061346,-11.26,0.53,-4.08,432.41999999999996,-81.2050183178467,8.783199999999999,4.391824422720016,0.27,18.2,9.149999999999999,666.4200000000001,197.54571266862268,0.6271,3.508503896249796,-4.82,17.24,-0.23,544.73,8.268805712141074,Walking
-4.284,2.5914789213883256,-10.76,1.23,-3.965,452.42,-79.80416267484227,8.73615,4.439733626863215,0.61,17.92,8.75,705.8799999999999,168.0094154435546,0.8332,3.9237387476742125,-4.25,18.24,-0.21000000000000002,587.1599999999999,19.603695419568716,Walking
-4.29455,2.7893142163442253,-12.53,1.23,-3.93,488.72999999999996,-80.83613960496822,8.6232,4.52611298577488,0.0,17.92,8.695,703.94,150.03397808111774,0.6735499999999999,4.039596378043232,-6.17,18.24,-0.46,626.8199999999999,26.485781523463253,Walking
-4.36115,2.869398922683983,-14.63,0.95,-3.95,509.13000000000005,-101.88904057562088,8.611299999999998,4.565525085901949,-0.23,18.24,8.81,715.25,161.22695374483587,0.4361,3.865408101352301,-6.17,17.69,-0.63,625.3,11.547120845894476,Walking
-4.4877,2.981688566902989,-14.63,0.99,-3.85,500.93,-105.7237696988889,8.73105,4.953786571654051,-3.41,18.24,9.190000000000001,816.2,168.89356032000762,0.5556500000000001,4.321693022126861,-5.86,17.05,-0.44,736.8799999999999,7.0308175766783965,Walking
-4.53295,3.0808699741306835,-14.06,2.14,-3.81,537.6500000000001,-88.86513378859799,8.84825,5.072192369922497,-3.41,17.35,9.67,821.68,177.50504633605647,0.35680000000000006,4.362899581700225,-6.32,17.16,-0.5,773.03,1.6124160810758774,Walking
-4.5594,3.193695138863445,-13.76,2.14,-3.79,608.72,-90.54613439293576,8.84095,4.891289154967226,-0.5,17.35,9.735,797.59,173.68898106975354,0.43065,4.251789044331809,-6.32,17.16,-0.65,796.03,12.144136023415559,Walking
-4.47995,3.2816463090193007,-13.76,3.49,-3.4699999999999998,612.9100000000001,-88.14930636969271,8.7091,4.795209817098726,-0.23,18.31,9.36,762.7500000000001,175.72454721397605,0.76835,4.333727930719694,-6.24,17.43,-0.34,810.55,19.683108596474263,Walking
-4.3275,2.886640911163008,-11.73,3.49,-3.83,490.73,-78.07961524405502,8.660499999999999,4.528555150376332,-0.23,18.31,9.33,670.01,180.41476030508642,0.83125,4.018455416885946,-6.24,17.54,-0.16999999999999998,653.1499999999999,25.515956625484222,Walking
-4.53455,2.7323855506681336,-13.72,0.99,-4.1,445.9599999999999,-80.86637661675913,8.67745,4.26035679227691,0.11,17.54,9.015,640.4499999999999,191.7331201368795,0.8552000000000001,3.729242679150822,-5.37,17.86,-0.27,577.0,5.376553287549301,Walking
-4.64485,2.7930143174534567,-13.72,0.99,-4.1,458.92,-83.0382743314425,8.76335,4.276703435766852,0.53,17.54,9.11,648.8299999999999,196.40039437729325,0.8314500000000001,3.6921189576583253,-5.37,17.86,-0.29000000000000004,577.7800000000001,1.6759644752016647,Walking
-4.5514,2.799117189400973,-15.21,0.72,-4.1,477.40999999999997,-92.92621175164861,8.677900000000001,4.3956642945065765,0.42,17.88,9.17,671.4099999999999,174.21376463830296,0.7639,3.8528448956582717,-4.44,17.86,-0.27,606.44,24.852583730268172,Walking
-4.6374,3.0639313373507573,-16.78,0.42,-4.039999999999999,517.85,-93.69018395252527,8.52385,4.54082334797336,0.11,17.88,8.96,729.52,136.37361697656098,0.87995,4.086861692974207,-4.44,18.05,-0.34,620.1099999999999,24.186491409208784,Walking
-7.739850000000001,8.391725059694222,-19.23,7.21,-6.495,1191.9199999999998,-145.87974821141498,5.1692,7.455629709152674,-8.62,19.76,3.235,1110.13,100.91550359803364,0.58725,6.460886234681741,-17.77,16.89,0.325,1110.88,9.821804156121143,Jogging
-8.54125,8.449303932129558,-19.23,7.21,-8.445,1245.68,-185.9405498770743,2.27365,5.722016530690907,-10.15,17.62,2.15,866.9000000000001,71.34388838569508,0.40885000000000005,6.6428972728396145,-17.77,17.35,-0.16999999999999998,1175.92,10.769785979978582,Jogging
-8.8621,8.349355399670085,-19.23,5.86,-9.29,1240.94,-177.0340783710148,0.6639,4.812094220814883,-10.8,13.14,0.45999999999999996,736.46,8.23278429750566,0.4663500000000001,6.757545055528672,-17.47,17.35,-0.23,1178.01,1.1428487217161902,Jogging
-9.168600000000001,8.37619382774778,-19.23,6.13,-10.15,1270.42,-202.70186167902054,0.28085,4.9479321718774605,-10.8,14.71,0.345,748.27,13.102848581011779,0.1981499999999999,6.783111828467816,-17.47,16.09,-0.95,1177.7700000000002,5.800447325121764,Jogging
-9.06555,8.361636245227366,-19.23,6.47,-9.774999999999999,1328.44,-199.4649372071299,0.10040000000000003,5.075589506648464,-10.11,14.71,-0.08,775.1500000000001,18.185652303111404,-0.026050000000000045,6.623701449906993,-16.4,14.71,-0.97,1115.63,25.123468860657503,Jogging
-8.7833,8.346845458614888,-19.23,6.47,-8.885000000000002,1299.52,-166.49505333226207,-0.08350000000000002,5.039557991530606,-10.34,15.51,-0.27,767.6800000000001,-22.850040667075866,-0.07255,6.479769903129276,-16.04,14.71,-0.5349999999999999,1071.75,-13.632080987160027,Jogging
-8.86245,8.511015303563964,-19.23,7.5,-9.115,1306.2099999999998,-173.37080302320018,-0.06030000000000001,5.079046062992538,-11.54,15.51,-0.13,805.3499999999999,-3.174793393236656,0.03425000000000003,6.416698795915233,-14.79,15.89,-0.245,1038.1799999999998,-6.508678079739378,Jogging
-9.00995,8.504827305565941,-19.23,7.5,-8.715,1326.12,-186.34721370675288,-0.19945000000000002,5.268370355005426,-11.54,14.14,-0.21000000000000002,810.0200000000001,16.771446221081163,-0.041300000000000024,6.588829661631875,-15.24,15.89,-0.61,1067.9900000000002,39.2893780997165,Jogging
-9.06795,8.445377806676266,-19.23,6.59,-9.0,1283.14,-184.74840946528957,-0.42230000000000006,5.384668765114527,-11.11,14.14,-0.27,802.8,-26.95842806894648,-0.29224999999999995,6.636137162348289,-16.13,15.47,-1.1099999999999999,1088.5000000000002,-26.345140134674473,Jogging
-8.93575,8.388348671669533,-19.23,6.89,-8.73,1310.0700000000002,-161.56653877579586,-0.2033500000000001,4.987005141114254,-10.99,13.33,0.0,776.31,-4.6225907657277245,0.12195,6.599714440602714,-16.13,16.4,-0.48,1088.8600000000001,-8.976282033813629,Jogging
-9.00845,8.176977931821757,-19.23,7.01,-8.655,1274.8999999999999,-161.0278752551024,0.023049999999999883,4.5959049378223655,-10.46,11.54,0.08,786.3900000000001,15.240601612076768,0.6837000000000001,6.185322732889529,-18.43,16.4,0.645,1026.8000000000002,27.985780622640448,Jogging
-8.99745,8.220337401682489,-19.23,7.01,-8.73,1265.1399999999999,-202.95892899008246,-0.3864000000000001,4.822925464901982,-12.3,11.92,-0.28500000000000003,791.4000000000001,-22.05086178599405,0.49545,6.29040028913105,-18.43,17.01,-0.34,1097.4699999999998,-11.858237135932004,Jogging
-8.677750000000001,8.281335184467538,-19.23,6.66,-8.809999999999999,1292.17,-159.79382798806753,-0.6597500000000001,4.939310320024447,-12.3,13.53,-0.78,748.0500000000001,-33.58034599677139,0.039150000000000025,6.809292017346591,-16.25,17.01,-1.225,1165.39,-13.70674149440793,Jogging
-8.94175,8.18373725369406,-19.23,7.21,-9.33,1274.1800000000003,-183.86073904551796,-0.26849999999999996,5.073804563638611,-10.99,13.87,-0.11499999999999999,776.8199999999999,15.071940415873616,0.06425000000000003,6.747539880393446,-17.05,15.94,-1.225,1099.09,19.85182387052621,Jogging
-9.11435,8.14957842943425,-19.23,7.21,-9.83,1248.5300000000002,-206.463749626756,-0.06415000000000001,5.131830986840856,-10.99,13.87,0.02,825.27,16.035838941055967,0.38004999999999994,6.55563326441466,-17.05,16.02,-0.845,1119.3899999999999,14.191625424336962,Jogging
-8.96845,8.150313374189976,-19.23,6.32,-9.17,1226.67,-153.43269222604394,-0.08505000000000003,5.0296104220406574,-10.99,14.48,-0.02,829.8699999999999,-14.331808328514015,0.51495,6.542174943969322,-14.63,16.09,-0.725,1141.0700000000002,2.6353444513588236,Jogging
-8.8742,8.08031690962675,-19.23,6.32,-8.235,1274.91,-196.00656285147707,-0.1839,4.972890788062815,-11.26,15.21,-0.11499999999999999,795.28,-1.6393263050952107,0.4647000000000001,6.509240962662236,-15.79,16.09,-0.21,1130.15,12.424258419418065,Jogging
-8.81085,8.016603818170134,-19.23,7.27,-9.19,1278.93,-182.52898706837988,-0.3723,4.98023109001982,-11.26,15.21,-0.04,804.4300000000001,-8.43579482201509,0.1796000000000001,6.472822864871246,-16.55,14.75,-0.13,1086.89,3.6342228627600264,Jogging
-8.936900000000001,8.141360475375107,-19.23,7.27,-9.89,1269.2800000000002,-147.39468329835174,-0.1674,4.838492661976455,-10.95,14.44,0.34,842.9,-9.44401380271921,0.30934999999999996,6.539737921163202,-16.55,16.55,-0.5549999999999999,1084.22,6.335970970760905,Jogging
-9.04945,8.184918215687924,-19.23,6.93,-9.66,1245.73,-186.96632697107114,0.03850000000000001,4.701156745950937,-10.69,14.44,0.31,817.6,-0.017626973711690398,0.48680000000000007,6.216684627677361,-14.52,16.55,-0.11499999999999999,1016.71,17.24445020632877,Jogging
-9.6071,8.161722709697996,-19.23,6.24,-10.155,1194.2000000000003,-216.51287157852389,-0.07760000000000002,4.345033744402913,-10.65,12.95,0.095,759.6,1.1216561801493294,0.40680000000000005,5.80794978972787,-13.82,16.85,-0.515,941.3500000000001,0.9909370000558517,Jogging
-9.74155,7.9734618013445075,-19.23,6.24,-10.42,1205.65,-167.13873255848733,-0.02760000000000005,3.8146888785325603,-9.62,8.62,0.04,696.6899999999999,-0.847625312678851,0.54285,5.985461918473795,-14.37,16.85,-0.55,1025.2200000000003,-3.3464801735819036,Jogging
-9.2784,7.885653583565538,-19.23,7.01,-9.14,1227.01,-185.71427427521806,0.006950000000000003,4.51662431440783,-10.57,15.09,0.19,771.74,25.70435108270475,0.46425000000000005,6.266641240529092,-15.66,15.85,-0.44,1047.83,41.417174559064094,Jogging
-9.42305,8.062888576527646,-19.23,7.01,-9.120000000000001,1218.8200000000002,-203.5647619001095,-0.12640000000000004,5.193045160597007,-11.73,15.09,0.19,838.5900000000001,-12.726531051198094,0.20385000000000006,6.315134256490515,-15.66,15.09,-0.895,1058.3700000000001,-0.23766394707137692,Jogging
-9.3992,8.404083374169964,-19.23,6.89,-8.96,1265.51,-170.98860818250952,-0.18209999999999993,5.151513330080783,-11.73,15.43,0.08,785.6700000000001,-1.5885382782711244,0.21210000000000004,6.286341431230092,-15.51,15.66,-0.84,1042.24,8.643219627212364,Jogging
-9.2472,8.465018083855462,-19.23,6.89,-9.66,1330.4800000000002,-184.05319930075441,-0.06105000000000003,5.003811586930507,-10.34,15.43,0.06,804.3499999999999,-0.8875077434216697,0.52115,6.264298219074504,-15.51,15.66,-0.6699999999999999,1007.8900000000001,24.57330059193213,Jogging
-9.0888,8.253754694682899,-19.23,6.78,-9.96,1342.83,-196.2170837665686,-0.29119999999999996,5.315823977522205,-11.18,15.36,-0.325,798.99,-2.9858736907493535,0.16789999999999997,6.295513528696448,-15.47,14.52,-1.16,1023.8299999999999,17.928410912583185,Jogging
-8.938500000000001,8.088702105406034,-19.23,6.78,-8.565,1334.25,-170.85860811094227,-0.4547,5.472502801278406,-11.95,15.4,-0.42,773.4,-5.7742082033996045,-0.054549999999999946,6.473160186300043,-14.44,15.13,-1.7850000000000001,1086.01,4.00797151363384,Jogging
-8.8869,8.306212999315633,-19.23,6.13,-8.469999999999999,1358.2799999999997,-156.10416950570024,-0.35044999999999993,5.211585391941688,-11.95,15.4,-0.48,758.1399999999999,-45.91488354785318,0.07055000000000003,6.542758684033823,-14.44,15.24,-1.33,1063.8,-47.76691214813634,Jogging
-8.8347,8.375100829840797,-19.23,6.63,-8.545,1333.0700000000002,-170.16924475143145,-0.3856000000000001,4.792700453815155,-10.69,13.53,-0.4,715.96,-0.1695358093871114,0.14985000000000004,6.42238401822096,-14.48,15.75,-1.205,1046.1,6.575456665795736,Jogging
-9.354000000000001,8.291601835592445,-19.23,8.54,-10.1,1293.2099999999998,-200.2369344272011,-0.27425000000000005,4.594386296068279,-11.54,13.33,-0.36,743.96,11.310431835131187,0.5452000000000001,6.017870716457773,-14.48,15.75,-0.36,998.0,25.013695921875176,Jogging
-9.2713,8.440726053486157,-19.23,8.54,-9.265,1298.68,-187.07995570806395,-0.12375000000000004,5.008969897843269,-11.54,14.02,-0.515,821.62,5.812304262197505,0.5439,5.927465039120855,-15.47,14.37,-0.45499999999999996,971.3000000000001,23.315046727180242,Jogging
-9.242750000000001,8.426766932667594,-19.23,7.46,-9.55,1299.42,-160.9008195276877,-0.08270000000000001,5.131416832610658,-10.57,14.02,-0.15,805.9399999999999,-34.385827818426904,0.14624999999999994,6.113125913761306,-15.47,12.95,-0.57,1050.0,-36.65117441689802,Jogging
-9.069049999999999,8.467927172425375,-19.23,8.31,-9.205,1324.94,-178.62078751234796,-0.007800000000000029,5.157382006405964,-11.88,13.33,-0.04,761.0199999999999,-5.799250795766943,0.021000000000000022,6.296412152964575,-14.52,13.76,-0.645,1061.6699999999998,-6.959809687265573,Jogging
-8.8424,8.36652342613107,-19.23,8.31,-8.58,1362.0600000000002,-170.61072418699354,-0.04905000000000001,5.282105034690241,-11.88,13.33,-0.23,776.6199999999999,8.100985629196341,0.16714999999999997,6.486076038522829,-16.02,13.87,-1.08,1078.8400000000001,18.916966933495946,Jogging
-9.27065,8.243401244480339,-19.23,7.04,-9.295,1307.33,-200.26398397866745,-0.16229999999999994,5.486937279575921,-12.45,15.05,-0.36,810.02,4.021326539620648,0.39264999999999994,6.410191064040135,-16.02,13.87,-0.7050000000000001,1076.49,14.976365185644351,Jogging
-8.8248,8.318350735572528,-19.23,7.5,-8.865,1360.38,-162.4700242255197,-0.16215000000000004,5.995195482842908,-12.45,16.25,-0.15,860.4100000000001,7.576450955131696,0.15510000000000004,6.87655306021847,-16.04,14.14,-1.12,1154.0300000000002,8.678525349651744,Jogging
-8.507200000000001,8.356851509988676,-19.23,7.5,-8.18,1439.23,-149.23278631124535,-0.5234000000000001,5.7941893686692705,-12.26,16.25,-0.11,836.21,-37.02612725556442,-0.02024999999999995,6.9339271295204705,-16.04,15.75,-1.5350000000000001,1200.29,-34.450039049211085,Jogging
-8.61805,8.373716958286805,-19.23,6.51,-8.2,1362.42,-161.3903433417405,-0.5902499999999999,5.188492886908491,-12.26,14.71,-0.28500000000000003,801.6700000000001,-17.561571471391098,0.14645000000000002,6.534969311136816,-14.56,15.75,-1.225,1103.0900000000001,-5.652469491243667,Jogging
-8.9804,8.273139539497688,-19.23,8.12,-9.215,1366.44,-211.88181848458507,-0.1993,5.16703759517966,-10.65,14.71,-0.21000000000000002,839.51,21.603441066052554,0.2378,6.705708773873199,-16.51,14.67,-0.7649999999999999,1185.1399999999999,33.892865214069644,Jogging
-8.75365,8.428497029571762,-19.23,8.12,-8.735,1400.46,-176.35679295658048,-0.19745000000000004,5.2871539600715245,-10.72,14.56,-0.08,864.3,-0.7926024026922232,0.15880000000000005,6.808490475869082,-16.51,14.67,-1.0050000000000001,1152.69,26.891292798458256,Jogging
